Patient & Criteria,Protocol Design,Sponsor & Operations,Therapeutic Landscape,Base Value,Total Log-Odds,Risk Probability
-0.7729849,-0.18130842,-0.6155886,-0.47885928,0.00510205,-2.043639,0.11469671020683042
-0.7808306,-0.27666667,-0.46926522,-0.056594383,0.00510205,-1.5782548,0.17104278423833594
-0.6411459,-0.11015738,-0.56365544,-0.7463131,0.00510205,-2.0561697,0.11343044547057725
-0.06282702,-0.17070371,-0.6062552,-0.7386962,0.00510205,-1.5733801,0.1717350636957338
-0.6492085,-0.23670875,-0.29739165,-0.0949615,0.00510205,-1.2731684,0.2187153491016018
0.19043449,0.11801236,0.23908234,-0.33824116,0.00510205,0.21439008,0.5533931678680387
-0.9077116,-0.2819941,-0.26977485,-0.07866707,0.00510205,-1.5330456,0.17754850785294646
0.2257666,-0.1539131,-0.24884307,0.21178836,0.00510205,0.03990085,0.5099738893938877
-0.15783866,0.010036258,0.025721826,-0.30213904,0.00510205,-0.41911757,0.3967279271725119
0.11318302,0.059040222,0.5000867,0.21937564,0.00510205,0.89678764,0.7102889152874572
0.08255131,0.1355928,0.50769037,0.22099428,0.00510205,0.9519308,0.7215033158817873
0.08368153,0.06511013,-0.011905938,-0.29055452,0.00510205,-0.14856675,0.462926477572649
-0.69295216,0.043528434,0.19174072,-0.19889942,0.00510205,-0.6514803,0.3426560288242677
0.055151343,-0.102518395,-0.4090691,0.1956789,0.00510205,-0.25565523,0.4364320474629719
0.17206469,-0.13112246,0.45100787,-0.37072146,0.00510205,0.12633072,0.5315407430093358
-0.037238736,-0.13102596,-0.45953017,-0.1604249,0.00510205,-0.7831177,0.31364833714474116
0.16323344,-0.2420782,0.4791924,0.1540513,0.00510205,0.559501,0.6363370716681181
0.11189409,0.12655759,-0.10755496,0.15330648,0.00510205,0.28930527,0.5718260429552854
0.21045972,0.06513761,0.49842757,0.22451542,0.00510205,1.0036424,0.7317741227638972
0.2823678,0.058648802,-0.27694312,0.2838061,0.00510205,0.35298166,0.5873404356983639
0.25860345,-0.15355822,0.49244046,0.1939756,0.00510205,0.7965633,0.6892388639701859
-0.07222079,-0.021068644,0.48295966,0.25729096,0.00510205,0.65206325,0.6574752607306267
-0.078190126,0.06368872,-0.3348629,-0.2932335,0.00510205,-0.63749576,0.34581284630886405
-0.7946695,-0.0028498797,-0.30161947,-0.15505219,0.00510205,-1.249089,0.22285787667132365
0.15836036,0.03596264,-0.052114174,-0.30631816,0.00510205,-0.15900728,0.4603317233317597
-0.05697801,0.032374155,-0.6796759,-0.15450726,0.00510205,-0.85368496,0.29866042445916086
0.15438397,0.021888698,0.09832424,0.25129372,0.00510205,0.5309926,0.6297145967180855
-0.036591485,0.04368892,-0.258707,-0.32399613,0.00510205,-0.5705036,0.36112063163401076
0.28742728,0.059266105,-0.6046153,-0.05002487,0.00510205,-0.3028447,0.4248622195500843
0.10299033,0.13438508,-0.36284977,-0.11080417,0.00510205,-0.23117648,0.4424619005203456
0.18165232,0.061347503,0.09109988,0.10037519,0.00510205,0.43957695,0.6081582226542614
-0.009805633,-0.07114431,-0.6294441,-0.021552995,0.00510205,-0.726845,0.3258874462057462
-0.84871405,-0.1290626,-0.6835222,-0.18263322,0.00510205,-1.8388301,0.13718971175662678
0.17371601,0.06830294,-0.6716347,0.07878306,0.00510205,-0.34573063,0.414418112997301
-0.87176055,-0.12944868,-0.39895976,-0.08709915,0.00510205,-1.482166,0.18510047285978137
0.0844197,0.08839261,0.50007486,0.22577745,0.00510205,0.90376663,0.7117229312181755
-0.9421295,-0.28472692,-0.3555408,-0.25601467,0.00510205,-1.8333098,0.13784445733073353
0.067072645,-0.094146155,-0.25900936,-0.3339808,0.00510205,-0.6149616,0.3509282168655873
-1.184684,-0.1482917,0.43446696,-0.16162257,0.00510205,-1.0550293,0.2582605124275224
-0.9449687,-0.03209615,-0.43507674,-0.07375854,0.00510205,-1.4807981,0.18530689745276105
-0.7293009,-0.08246523,0.20562673,0.1160445,0.00510205,-0.48499286,0.3810738288020439
0.06142596,0.070408866,0.50882846,0.25647473,0.00510205,0.90224004,0.7114096134947989
0.20277423,-0.2538886,0.47467607,0.098465234,0.00510205,0.52712893,0.6288132330350695
-0.95199376,0.16380493,0.16404685,-0.15898126,0.00510205,-0.7780212,0.3147465158474128
0.2763027,0.060285024,-0.36126605,0.21965826,0.00510205,0.20008199,0.5498542909076903
-0.3758266,-0.2475987,0.22839576,0.15187377,0.00510205,-0.23805372,0.4407660354130635
-0.7298148,-0.12299106,-0.075568795,-0.44607303,0.00510205,-1.3693457,0.20272558466935298
0.06288239,0.0047682836,-0.6884091,0.25753766,0.00510205,-0.3581187,0.41141504866137635
0.26169068,-0.06952733,-0.6776979,0.18239182,0.00510205,-0.2980407,0.42603652300031447
0.24912445,-0.099598855,-0.049336553,-0.09337332,0.00510205,0.011917781,0.5029794100066067
-0.06162092,0.09709349,-0.042745113,0.23850004,0.00510205,0.23632957,0.5588089323187984
0.15550174,-0.12459229,-0.3070684,-0.07000451,0.00510205,-0.3410614,0.4155516701488854
0.27455318,0.06862768,-0.022166386,0.12738273,0.00510205,0.45349926,0.61147089095929
0.2216427,0.115006864,0.18563166,0.19804285,0.00510205,0.7254261,0.6738007554425808
0.21378352,0.026754398,-0.5729034,0.21334825,0.00510205,-0.11391516,0.47155196665428045
0.05502348,0.01165614,-0.6583417,0.20833889,0.00510205,-0.37822115,0.4065560045815977
-0.6893916,-0.18662225,-0.43519312,-0.09440905,0.00510205,-1.400514,0.19773455902334042
-0.017693974,0.061820634,-0.69420636,-0.06023003,0.00510205,-0.7052077,0.33065862549825237
0.22829628,0.048115063,0.5130787,-0.13249514,0.00510205,0.6620969,0.6597312744820402
0.18451327,0.067633726,0.46890026,0.22574627,0.00510205,0.9518956,0.7214962375757857
0.106043145,0.008450359,0.27897045,-0.300328,0.00510205,0.09823802,0.5245397729405834
0.016005058,0.04512605,-0.28860044,0.11259636,0.00510205,-0.109770924,0.4725847921611798
-0.7236652,-0.2281884,0.07642947,-0.66596895,0.00510205,-1.536291,0.17707510078620695
0.20906648,-0.0035446393,-0.38577154,-0.071920745,0.00510205,-0.24706839,0.4385451992235357
0.21992908,-0.08641683,0.4949446,0.19251984,0.00510205,0.8260788,0.6955251690850642
0.36314365,0.11792792,0.27025598,-0.6567392,0.00510205,0.09969042,0.5249019856504582
-0.87158203,-0.17443603,-0.5173527,-0.06271797,0.00510205,-1.6209867,0.1650688371426187
-0.94216555,-0.26472208,-0.34477597,-0.78716284,0.00510205,-2.3337243,0.08836817935547071
-0.06456997,-0.08105306,0.44422287,-0.19632764,0.00510205,0.107374266,0.5268178056697157
0.274906,0.06433576,0.21011876,0.017293576,0.00510205,0.5717561,0.6391682928861805
0.10980115,0.07099323,-0.33652294,-0.25904056,0.00510205,-0.40966707,0.39899195308384167
0.26153395,-0.15618281,-0.23746079,0.22919437,0.00510205,0.102186754,0.525524481615508
0.18851805,-0.023225356,-0.62325716,-0.2498152,0.00510205,-0.7026776,0.3312188353548076
0.05467196,0.094011925,0.5001269,-0.17042994,0.00510205,0.48348287,0.6185699652364086
0.17775244,0.116188526,0.48348898,0.21495125,0.00510205,0.9974832,0.7305634568454071
0.24754898,-0.064380206,-0.24844694,-0.31169513,0.00510205,-0.37187126,0.408088936009141
0.18929663,0.04532598,0.1475908,-0.113787726,0.00510205,0.27352774,0.5679587545111895
0.04180552,0.056972902,0.22112876,-0.018755654,0.00510205,0.30625355,0.575970533364946
0.22065875,-0.0472428,0.26928416,0.2258605,0.00510205,0.67366266,0.6623228048502534
0.20867893,-0.0142458575,0.5001353,0.026650604,0.00510205,0.72632104,0.673997431869106
0.116931304,0.06888078,0.4928848,0.17032312,0.00510205,0.85412204,0.7014311194785338
0.24701473,0.06919179,0.5105387,0.21027339,0.00510205,1.0421206,0.7392589653446752
0.10141957,0.07790997,-0.061375946,-0.031922556,0.00510205,0.09113309,0.5227675166754696
0.28711304,-0.11505224,-0.3459739,0.20801371,0.00510205,0.03920264,0.5097994054404137
0.026759654,-0.04494753,0.4231227,-0.37518567,0.00510205,0.034851205,0.5087119193726969
0.3042347,-0.016684543,-0.039798945,-0.07346311,0.00510205,0.17939016,0.5447276570799058
0.16620685,-0.10135691,0.4760338,0.10208455,0.00510205,0.64807034,0.6565754855099256
0.072590455,0.060878094,0.23466422,-0.20560004,0.00510205,0.16763479,0.5418108301418849
0.029968163,0.053551048,0.4762374,0.009999817,0.00510205,0.5748584,0.6398834743584261
0.09393777,0.016639493,0.25862017,0.2727657,0.00510205,0.64706516,0.6563487993662397
-0.56241477,-0.19802415,-0.55868185,-0.03400945,0.00510205,-1.3480282,0.20619292671930517
0.12039563,-0.045428827,-0.07403174,-0.20920049,0.00510205,-0.20316337,0.44938314013154973
0.121779814,0.06880508,-0.42056286,0.19223471,0.00510205,-0.03264122,0.4918404192459765
0.116301306,-0.026786666,-0.68270785,0.19344023,0.00510205,-0.39465094,0.4025981856775875
0.09697126,0.0487867,0.2272165,-0.34218067,0.00510205,0.035895836,0.5089729954391303
-0.5764284,-0.069903515,-0.39874518,0.072350964,0.00510205,-0.96762407,0.2753543290156702
-0.092051215,0.09903346,-0.20423546,-0.13929066,0.00510205,-0.33144182,0.4178898476337487
0.1579254,-0.10832454,0.5018287,0.21678226,0.00510205,0.7733138,0.6842373032834823
0.09450919,-0.10301892,-0.6117928,-0.23710057,0.00510205,-0.85230106,0.2989503803202008
0.210093,0.04337333,-0.20054126,0.07470453,0.00510205,0.13273169,0.5331342911900684
0.103903435,0.08248414,0.11081082,0.20301397,0.00510205,0.5053144,0.6237074220234124
0.20998192,0.010638165,-0.2862607,0.06990811,0.00510205,0.009369563,0.5023423736916947
-0.7936391,-0.11662597,-0.4408087,-0.054687265,0.00510205,-1.400659,0.197711564452444
0.15619457,-0.13825577,-0.2881006,0.09617449,0.00510205,-0.16888528,0.4578787495314833
0.25744468,0.012835221,-0.2726978,0.22493304,0.00510205,0.22761719,0.5566598812185805
0.3179803,0.084443524,0.4646889,-0.26093614,0.00510205,0.6112786,0.6482324113531606
0.17648372,-0.00060369284,-0.22585359,-0.05560566,0.00510205,-0.100477174,0.4749018181978992
0.22188129,0.12495911,0.5223094,0.22327265,0.00510205,1.0975245,0.7497959886160593
-0.5614186,0.10745382,0.5776083,0.22214335,0.00510205,0.3508889,0.5868331201599712
-1.1189989,0.058562618,0.13497293,-0.21689525,0.00510205,-1.1372565,0.24282442635783696
0.020232178,-0.07662461,0.40418753,0.00714748,0.00510205,0.36004463,0.5890512372884796
-0.9084842,-0.23185425,-0.0586176,-0.07635506,0.00510205,-1.2702091,0.2192214641640568
-0.003601695,0.07203815,0.4676269,0.062874824,0.00510205,0.6040402,0.6465800966774116
0.24397881,0.06421719,-0.638536,-0.035758015,0.00510205,-0.36099595,0.4107184963368981
0.14792837,-0.093643755,0.48925248,0.19830717,0.00510205,0.74694633,0.6785129570795335
0.26060832,-0.12437692,-0.61308503,0.13908918,0.00510205,-0.33266243,0.4175929534690768
0.20195849,0.14851771,-0.25417662,-0.16802466,0.00510205,-0.06662302,0.4833504036913303
0.12907483,-0.12195905,0.17188516,0.041715596,0.00510205,0.22581859,0.5562159602305825
0.23506632,0.05881221,-0.07401635,0.20343219,0.00510205,0.4283964,0.6054906795225177
0.08297702,-0.016201545,-0.30042526,-0.34666774,0.00510205,-0.57521546,0.3600342579752003
-0.824817,-0.18722697,-0.43485457,-0.021910157,0.00510205,-1.4637066,0.18790106301228598
0.11791946,0.056688208,0.43167698,0.15043469,0.00510205,0.7618214,0.6817490464100472
0.19458601,-0.021089561,-0.6276137,-0.24892782,0.00510205,-0.69794303,0.3322684418339417
0.16894676,-0.088829555,-0.24947995,-0.107671104,0.00510205,-0.27193183,0.43243289591499345
0.15884487,-0.1402542,0.49042714,0.19621782,0.00510205,0.71033764,0.6704757613605035
0.28658003,-0.0072032055,-0.06464346,-0.120384954,0.00510205,0.099450454,0.524842142024648
-0.72144234,-0.1326287,-0.13562153,-0.66764367,0.00510205,-1.6522342,0.16080722009661672
-0.6539546,0.07714191,-0.021265186,-0.24974455,0.00510205,-0.84272045,0.30096213553553897
0.21004872,0.055410672,-0.32291055,0.24076238,0.00510205,0.18841328,0.5469644666128114
-0.60910195,0.059800103,-0.40374577,0.24028972,0.00510205,-0.70765585,0.33011701904433777
0.23657839,-0.06460409,-0.2863328,-0.30422598,0.00510205,-0.41348243,0.3980773950348223
0.030149102,-0.08102158,-0.646891,0.26306647,0.00510205,-0.42959496,0.3942230546218804
0.07772109,0.12013515,-0.09670612,-0.07673644,0.00510205,0.029515725,0.5073783955070813
0.22530672,0.1399947,-0.61151874,0.25929603,0.00510205,0.01818074,0.5045450595909352
0.12770869,-0.019687682,0.4485345,-0.23663355,0.00510205,0.32502398,0.5805481439935833
-0.4000239,-0.121990144,0.53376013,0.063078225,0.00510205,0.07992636,0.5199709587227793
-0.48388037,-0.030681705,0.5279776,0.14595072,0.00510205,0.16446827,0.5410246343202569
0.20133938,0.1295649,0.16299282,0.21334103,0.00510205,0.7123402,0.6709180468281607
-0.74329185,-0.19343728,-0.64478683,-0.5683176,0.00510205,-2.1447315,0.10482456978045929
-0.8077446,-0.013494764,-0.17062667,-0.16262072,0.00510205,-1.1493847,0.24060148129066136
0.07157712,0.08150332,-0.67242277,0.052914098,0.00510205,-0.46132618,0.38667126384567824
0.175395,-0.0608828,-0.6792153,-0.061718453,0.00510205,-0.62131953,0.3494814039024756
-0.6952369,-0.09131779,0.23336035,-0.66672677,0.00510205,-1.2148191,0.22884948228424576
0.17984919,-0.007382537,0.23106577,-0.357395,0.00510205,0.051239472,0.5128070660315607
0.12605679,0.069965065,-0.2665634,-0.30983424,0.00510205,-0.37527373,0.4072673187235128
-0.021756645,0.09574745,0.47821248,0.14660433,0.00510205,0.70390964,0.6690540179922707
0.22737193,-0.14703698,-0.025522858,0.20697765,0.00510205,0.2668918,0.5663296896486762
0.101559825,-0.029564204,0.44986942,-0.004238652,0.00510205,0.52272844,0.6277855459236177
-0.04137482,0.022615543,-0.102353156,-0.025825027,0.00510205,-0.1418354,0.46460047369543717
-0.54265296,-0.05912999,-0.05317045,-0.21040034,0.00510205,-0.8602517,0.2972867558301677
0.007397688,0.012027511,-0.6980103,-0.08621217,0.00510205,-0.7596953,0.3187124253755419
-0.57380503,0.05724377,-0.4817677,-0.028351042,0.00510205,-1.021578,0.26472014815166184
-0.014330834,0.044350035,0.20634136,-0.37961373,0.00510205,-0.13815112,0.4655170459037526
-0.19141158,0.048432697,-0.13466777,-0.026038496,0.00510205,-0.29858312,0.4259038877341436
-0.6723506,-0.25130823,0.5155001,-0.65938824,0.00510205,-1.0624448,0.25684252635125115
-0.0009500249,-0.22212437,0.44055012,-0.67193186,0.00510205,-0.44935414,0.38951433555716664
-0.74919355,0.036395814,-0.11998693,-0.0967859,0.00510205,-0.9244686,0.28404826655729387
-0.05638431,0.107274406,0.5032591,0.1492394,0.00510205,0.70849067,0.6700675672586921
0.108276546,0.011991916,-0.139777,-0.561393,0.00510205,-0.5757995,0.35989969459104515
-0.8919973,-0.20778202,-0.62205255,-0.50034726,0.00510205,-2.2170768,0.09822743583829442
0.21446218,-0.13630526,0.25960958,0.21356358,0.00510205,0.5564321,0.6356266023067774
0.038708538,-0.0010711965,-0.24060586,-0.066856965,0.00510205,-0.26472345,0.4342029361261689
0.12849408,0.09486901,-0.10576281,0.209077,0.00510205,0.33177933,0.5821922523882647
-0.20291008,0.025622025,-0.10629189,0.09370231,0.00510205,-0.18477558,0.45393708819902906
0.19226211,0.080907196,-0.701056,0.2346054,0.00510205,-0.18817924,0.45309352722606894
0.1701881,-0.1708683,0.11718579,0.21505384,0.00510205,0.33666146,0.5833793239190932
0.14327642,0.12143533,-0.0011780858,0.14739726,0.00510205,0.41603297,0.6025335858048241
-1.7702776,-0.2629194,0.3462783,-0.11331719,0.00510205,-1.7951338,0.14244445366708913
0.08615101,-0.050406095,-0.63791054,0.20155,0.00510205,-0.3955136,0.4023907227509807
-0.70529765,0.09068671,0.26443857,-0.23456703,0.00510205,-0.57963735,0.359016044003884
0.12536278,0.040211517,-0.57194155,-0.16939342,0.00510205,-0.5706586,0.36108486465419165
-0.6191193,0.015551748,-0.12265057,-0.08504367,0.00510205,-0.80615973,0.30870943611782997
0.017826945,0.083892554,-0.61970377,-0.25515264,0.00510205,-0.7680349,0.31690435540457573
0.23563296,-0.06535691,0.1188133,0.13617755,0.00510205,0.43036893,0.6059617620914598
-0.88986605,-0.11809187,-0.6527712,-0.5120832,0.00510205,-2.16771,0.10268784307098817
-0.61870635,0.032069396,-0.13563229,-0.12337969,0.00510205,-0.8405469,0.30141961177775023
-0.059155967,0.06264268,0.25644678,-0.12841469,0.00510205,0.13662085,0.5341021850008837
0.014976522,0.02808473,-0.06764346,-0.27937606,0.00510205,-0.29885623,0.42583711139470837
0.2847974,0.124122076,0.49420285,0.06929647,0.00510205,0.9775208,0.7266160166526088
0.04581245,0.071172364,0.49628145,0.0021072552,0.00510205,0.62047553,0.6503266928630356
0.0114949485,-0.0023886207,-0.326752,-0.22443955,0.00510205,-0.5369832,0.3688896473459945
-0.4612679,-0.0063645467,0.537066,-0.13303562,0.00510205,-0.05849998,0.48537917425671034
-0.7054952,-0.1175717,0.28611475,-0.17207818,0.00510205,-0.7039283,0.3309418511392512
0.11452249,0.08442352,0.49807566,0.17203483,0.00510205,0.8741585,0.7056102583227953
-0.16034566,0.027210353,-0.12964524,-0.0038074441,0.00510205,-0.26148593,0.43499846779017726
0.01992142,0.0037687118,-0.67420256,-0.08456293,0.00510205,-0.7299733,0.32520058302285415
0.010488294,-0.072133556,-0.050344504,-0.26289624,0.00510205,-0.36978397,0.4085932236103188
0.1847807,-0.12172945,-0.20163375,0.20452009,0.00510205,0.07103963,0.5177524427854006
-0.6416298,-0.15524794,0.48911807,-0.62503725,0.00510205,-0.9276949,0.2833925998419799
0.15445581,0.021092175,0.47686797,0.27798143,0.00510205,0.9354994,0.718189667407504
0.23715246,0.062475678,-0.35120732,-0.10541963,0.00510205,-0.15189676,0.46209865565287533
0.03772563,0.020507928,0.5053666,0.22304748,0.00510205,0.7917497,0.6882069049664811
0.33228317,0.06267178,-0.5416882,-0.076908655,0.00510205,-0.21853985,0.4455814498778571
0.07126962,0.084627755,-0.28464368,-0.04789616,0.00510205,-0.17154042,0.4572197472574996
0.26169547,-0.17441542,-0.30458775,0.21050665,0.00510205,-0.001698989,0.4995752528633046
0.09499331,0.0585234,0.4195603,-0.39137673,0.00510205,0.18680233,0.546565252295741
-0.78482723,-0.06665121,0.2725302,-0.12686917,0.00510205,-0.7007154,0.33165362851513003
0.13585508,0.051757548,-0.34128547,-0.09932552,0.00510205,-0.2478963,0.4383413592332763
0.057721067,0.07006822,0.221587,0.13915572,0.00510205,0.49363405,0.6209621460689853
0.07910839,0.06678708,0.22366661,0.13820325,0.00510205,0.51286733,0.6254784029902145
-0.62438077,-0.08547696,-0.040255018,-0.12492015,0.00510205,-0.8699308,0.2952687005008143
-0.68348575,-0.20190287,-0.4054277,-0.7816798,0.00510205,-2.067394,0.11230657644863426
0.238332,0.030493965,-0.053698637,-0.016543567,0.00510205,0.20368584,0.5507461339864042
-0.002249101,-0.048826512,-0.26223472,0.18603426,0.00510205,-0.122174025,0.46949442951495796
-0.67263144,-0.09079704,0.4676342,0.09891914,0.00510205,-0.19177304,0.45220313481304963
-0.03874878,-0.06737811,0.47286206,0.19742091,0.00510205,0.5692581,0.6385919665549188
0.10490807,0.051310014,0.5263938,0.23153223,0.00510205,0.9192461,0.7148884639007337
0.026625738,-0.006661461,-0.028385818,-0.15384072,0.00510205,-0.15716021,0.46079061868024007
-0.46349007,-0.16771644,-0.4964203,-0.027041398,0.00510205,-1.1495662,0.24056833214392243
-1.0372043,-0.18080863,-0.044028707,-0.2313888,0.00510205,-1.4883285,0.18417274945747572
0.26306787,0.0703781,-0.6596444,0.20517205,0.00510205,-0.11592434,0.4710513256589409
-0.71432436,-0.22071366,-0.35434952,-0.6987055,0.00510205,-1.982991,0.12100035863663759
-0.81568176,0.1133525,-0.009739913,0.005802717,0.00510205,-0.7011645,0.33155409731749824
0.24568102,0.087816074,-0.19846678,0.18020359,0.00510205,0.32033592,0.5794061173719262
0.24851772,0.065322995,0.23241675,0.043670006,0.00510205,0.5950295,0.6445183064953321
0.25941122,0.019429449,0.23852855,-0.10419272,0.00510205,0.41827852,0.603071240409525
0.07942518,-0.06468466,-0.31913397,-0.90000397,0.00510205,-1.1992954,0.23160058435868222
0.19979474,0.093554206,0.15745373,0.1985187,0.00510205,0.6544234,0.6580065758361923
0.21753152,-0.055950787,-0.2192938,0.20845173,0.00510205,0.15584071,0.5388815185125997
0.23076162,0.10531636,-0.32447758,0.24959329,0.00510205,0.2662957,0.5661832799956606
0.105339974,-0.08978204,-0.39117187,0.0025730547,0.00510205,-0.36793885,0.40903916268437174
0.26150417,-0.12317992,-0.5773907,0.0707465,0.00510205,-0.3632179,0.410180829247153
-0.7217519,-0.088704735,-0.32095385,-0.0753122,0.00510205,-1.2016207,0.23118702882289308
0.1429625,-0.031036658,-0.23065126,-0.111215554,0.00510205,-0.22483891,0.4440258762712758
0.20057899,-0.05134177,-0.023930877,0.23318946,0.00510205,0.36359784,0.5899110898280866
0.0033175396,-0.08237904,-0.29849866,-0.29604644,0.00510205,-0.6685046,0.33883176765123707
0.25059205,-0.19105737,-0.24665205,0.23150274,0.00510205,0.049487438,0.5123693352343627
0.066463225,-0.15153772,-0.0775991,-0.19912581,0.00510205,-0.35669738,0.4117592714215492
0.25234225,-0.2089414,-0.30678797,0.23098579,0.00510205,-0.027299274,0.49317560537849287
0.15891051,0.07851782,-0.07135883,-0.13245654,0.00510205,0.03871501,0.5096775434247327
-0.696264,-0.02834053,-0.50993186,-0.8134141,0.00510205,-2.0428483,0.11477701287003736
0.06531934,0.020355009,0.24334455,0.17199352,0.00510205,0.5061145,0.6238951777765637
-0.75516605,-0.21294387,0.23355913,-0.105436146,0.00510205,-0.8348849,0.30261317938119703
0.060548335,0.051740285,0.48373595,-0.015990965,0.00510205,0.58513564,0.6422482586465166
0.18967327,0.01707233,-0.3436333,-0.10673775,0.00510205,-0.23852338,0.4406502727962323
0.11571944,0.016401682,-0.7229077,0.21050572,0.00510205,-0.37517884,0.4072902255762337
0.13797717,0.10240388,-0.09075782,0.19410574,0.00510205,0.34883103,0.5863340775176916
0.18926339,0.091394335,0.2712487,0.2507861,0.00510205,0.8077946,0.6916393417242328
-0.009817242,0.043260664,0.5604266,0.27199468,0.00510205,0.87096673,0.7049468150992573
0.21833296,0.13072824,0.5050807,0.21215229,0.00510205,1.0713962,0.7448623497875058
0.30220857,-0.14241013,-0.18976839,0.20546804,0.00510205,0.18060014,0.5450277137465058
0.21740846,-0.14645825,0.16519338,0.17670773,0.00510205,0.41795337,0.6029934061864096
-0.18009108,0.020145867,0.42674384,-0.22472489,0.00510205,0.047175776,0.5117917572019022
-0.028809382,0.13949846,-0.55204344,-0.103090994,0.00510205,-0.5393433,0.36834036122605435
0.11437193,-0.0558336,-0.23013234,-0.2139215,0.00510205,-0.38041347,0.406027176361668
0.04159574,-0.02967787,0.52657247,0.09319074,0.00510205,0.6367831,0.6540259196093998
0.25112513,0.041344218,-0.4249343,0.20464206,0.00510205,0.077279165,0.5193101821575244
0.08505756,0.026954725,0.25921163,-0.17890891,0.00510205,0.19741705,0.5491945925816623
-0.8368347,-0.17064384,-0.68302304,-0.7951183,0.00510205,-2.4805176,0.07723530286566473
0.21746129,0.027749887,0.17997716,0.20675784,0.00510205,0.63704824,0.6540859077871362
0.15091296,0.10131128,-0.25826317,0.1776323,0.00510205,0.17669542,0.5440592827024566
-0.77219874,-0.17065907,-0.078141406,0.042111073,0.00510205,-0.97378606,0.2741265044765898
0.21654195,-0.077238835,0.24794713,0.047372855,0.00510205,0.43972513,0.6081935329689542
0.18407024,-0.046263818,-0.40270713,0.055740118,0.00510205,-0.20405853,0.44916165427071153
0.17352729,0.01798645,0.23307791,0.02546415,0.00510205,0.45515782,0.6118648488916291
-0.26237234,0.13883558,-0.20921749,-0.22296685,0.00510205,-0.55061907,0.3657207929311424
0.20841147,-0.11914088,-0.2508099,0.21069394,0.00510205,0.05425669,0.513560845675851
-0.053142156,0.055423267,0.4493012,0.12657563,0.00510205,0.58326,0.6418171867621232
-0.65662134,-0.09843352,-0.6040022,-0.08785546,0.00510205,-1.4418105,0.19126514057536442
-0.77862036,-0.06908262,-0.26740268,-0.10251385,0.00510205,-1.2125175,0.22925591149069574
-0.4502203,-0.25126755,0.24024206,-0.09130786,0.00510205,-0.5474516,0.36645585556324545
0.08403699,-0.0076258713,-0.04513541,-0.032615773,0.00510205,0.0037619886,0.5009404960405115
0.025846157,0.12380938,-0.3006239,-0.29955006,0.00510205,-0.4454164,0.39045111121853127
-0.6009872,-0.0048850025,0.5212503,0.015994485,0.00510205,-0.063525364,0.48412399762027497
0.23994897,0.124697484,0.28525266,0.21371584,0.00510205,0.86871696,0.7044786529449554
0.232682,0.12139206,0.18516624,0.19900599,0.00510205,0.74334836,0.6777276160350977
-0.12697408,0.0008193259,-0.54127276,-0.098380834,0.00510205,-0.7607063,0.3184929392877697
0.23748769,-0.015874607,-0.23684193,0.06701578,0.00510205,0.056888994,0.5142184140081528
0.21997835,0.07592383,0.51468766,0.21116206,0.00510205,1.0268539,0.7363055079621684
0.054079343,0.02256556,-0.20673385,0.045241367,0.00510205,-0.07974553,0.4800741757175291
0.14150928,0.044005767,-0.054988503,0.09497577,0.00510205,0.23060437,0.557396960105042
0.22255856,-0.10518434,-0.57684535,0.19994219,0.00510205,-0.25442693,0.43673418326573743
0.17745571,-0.14418513,-0.06564358,0.20187683,0.00510205,0.17460589,0.5435409088492066
-0.56369525,-0.19326454,-0.28910595,-0.22218686,0.00510205,-1.2631506,0.22043201546941987
-0.7984149,-0.26086923,-0.2721287,-0.08437916,0.00510205,-1.41069,0.19612525594731747
0.12835555,-0.09093861,-0.24981308,-0.06445652,0.00510205,-0.27175063,0.43247736876314985
-0.6974644,-0.051224183,-0.5771197,0.19854505,0.00510205,-1.1221613,0.24561061040945625
0.21295391,-0.030305753,0.40122733,-0.12038705,0.00510205,0.46859047,0.615050084898065
0.12415503,0.08309407,0.49554247,0.2765624,0.00510205,0.984456,0.7279914893496253
0.24469177,-0.08282393,-0.026074126,-0.06766167,0.00510205,0.073234096,0.5183003456887957
-0.011684025,0.014666834,-0.20771843,0.22236307,0.00510205,0.022729497,0.5056821297229184
0.08869611,0.008950123,-0.49885505,0.057505257,0.00510205,-0.33860153,0.4161492221906062
0.1279561,-0.17414482,0.50388736,0.22224288,0.00510205,0.6850436,0.6648634394981608
0.034411237,0.08686084,-0.2908085,-0.047029067,0.00510205,-0.21146344,0.4473302632008224
-1.2066302,-0.26790738,-0.53630936,-0.25145724,0.00510205,-2.2572021,0.0947300303080673
0.15941745,-0.092542745,-0.035826385,-0.6480906,0.00510205,-0.61194026,0.3516167244585704
0.27371484,0.07698533,-0.4278046,0.21496809,0.00510205,0.14296569,0.5356806693580158
0.08628191,0.077837676,-0.07550654,0.20556901,0.00510205,0.2992841,0.5742674999167382
0.048475634,-0.03885362,-0.6961063,-0.087732054,0.00510205,-0.7691143,0.3166707287389428
0.092323765,-0.0022884642,-0.23870376,0.22297281,0.00510205,0.079406425,0.5198411819180543
-0.4832732,-0.10069287,-0.4827577,-0.12638608,0.00510205,-1.1880078,0.2336154228269471
0.2471784,-0.171637,0.26503915,-0.19949782,0.00510205,0.14618479,0.536481252908969
-0.5917642,-0.13327365,-0.56220454,-0.7063064,0.00510205,-1.9884468,0.120421277079415
0.23169136,0.06823643,0.49472412,0.2097445,0.00510205,1.0094985,0.7329219889073347
